p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	Sample
0.00376513632092952	-0.587657930030655	0.053	0.408	1	6	GEMIN7	C1
0.00376513632092952	-0.670404371169554	0.053	0.408	1	6	DMBT1	C1
0.00376607209926377	-0.388069573621139	0.105	0.51	1	6	LAD1	C1
0.00376854650062495	-0.316620261660034	0.211	0.713	1	6	TM4SF1	C1
0.00377184305947171	-0.404649245594958	0.053	0.433	1	6	C9orf91	C1
0.00377184305947171	-0.432759275285938	0.053	0.433	1	6	TBC1D13	C1
0.00377184305947171	-0.439371112546086	0.053	0.433	1	6	TYMS	C1
0.00377945413807608	-0.348630721319399	0.211	0.611	1	6	LAMTOR2	C1
0.00380469039076752	-0.571155409395848	0.053	0.401	1	6	UBE2A	C1
0.00383741916447835	-0.467699956619817	0.053	0.433	1	6	ALYREF	C1
0.00386342772625812	-0.326485364356087	0.158	0.637	1	6	NDUFB1	C1
0.00386342772625812	-0.552045598513819	0.211	0.631	1	6	ISY1	C1
0.00387024616212215	-0.644583559248703	0.158	0.618	1	6	DNAJC15	C1
0.0038749875799677	-0.544195208119502	0.053	0.42	1	6	VPS39	C1
0.00388992680341204	-0.335219263175145	0.263	0.777	1	6	DDR1	C1
0.00389126044147355	-0.53174450264904	0.053	0.427	1	6	MRS2	C1
0.00389737378712193	-0.535572802967647	0.105	0.516	1	6	MLLT1	C1
0.00389809805760256	-0.598317098751527	0.316	0.809	1	6	C1QTNF6	C1
0.00390408037896039	0.42597231824492	0.053	0.433	1	6	TOB2	C1
0.00390408037896039	-0.292791892916153	0.053	0.433	1	6	NPTN	C1
0.00390408037896039	-0.305840908369571	0.053	0.433	1	6	LLPH	C1
0.0039229607655609	-0.528453254374215	0.053	0.414	1	6	ATF5	C1
0.00393424011866103	-0.459958593359582	0.158	0.567	1	6	SEPT2	C1
0.0039478483480144	-0.454425996186891	0.263	0.86	1	6	NAT14	C1
0.00396179922551176	-0.469549857564553	0.105	0.516	1	6	CPD	C1
0.00397298218627406	-0.453869857659325	0	0.325	1	6	LMBR1	C1
0.00397298218627406	-0.453933796250984	0	0.325	1	6	MICU1	C1
0.00397298218627406	-0.459133261969146	0	0.325	1	6	PIGM	C1
0.00397298218627406	-0.468434273853697	0	0.325	1	6	COX15	C1
0.00397298218627406	-0.470087698007283	0	0.325	1	6	CPAMD8	C1
0.00397298218627406	-0.47797677259257	0	0.325	1	6	ZNF135	C1
0.00397298218627406	-0.483589916593657	0	0.325	1	6	TSC22D2	C1
0.00397298218627406	-0.48757159214314	0	0.325	1	6	CDS2	C1
0.00397298218627406	-0.491253517454046	0	0.325	1	6	CRAT	C1
0.00397298218627406	-0.498929751220389	0	0.325	1	6	C21orf59	C1
0.00397298218627406	-0.503492079767164	0	0.325	1	6	UBE2T	C1
0.00397298218627406	-0.517046781192367	0	0.325	1	6	CIAO1	C1
0.00397298218627406	-0.522483678361103	0	0.325	1	6	DESI1	C1
0.00397298218627406	-0.522816947298808	0	0.325	1	6	NSMAF	C1
0.00397298218627406	-0.530819871690465	0	0.325	1	6	ARID2	C1
0.00397298218627406	-0.543274748867916	0	0.325	1	6	GOLIM4	C1
0.00397298218627406	-0.547184448644364	0	0.325	1	6	ZNF71	C1
0.00397298218627406	-0.581605547038611	0	0.325	1	6	ELN	C1
0.00397298218627406	-0.585542506200979	0	0.325	1	6	ANKRD54	C1
0.00397298218627406	-0.592415325458448	0	0.325	1	6	SAMHD1	C1
0.00398002866950386	-0.472746065795571	0.316	0.828	1	6	HES4	C1
0.00400367691240486	-0.571209257754588	0.105	0.471	1	6	MTA3	C1
0.00401165428537221	-0.52943658211788	0.053	0.42	1	6	MRPL49	C1
0.00401165428537221	-0.538128076522955	0.053	0.42	1	6	METTL13	C1
0.0040121269943953	-0.555978664384093	0.211	0.637	1	6	FLII	C1
0.00401487084028085	-0.469621102112698	0.105	0.503	1	6	DOT1L	C1
0.00402231314888202	-0.324776088587569	0.105	0.51	1	6	EMP3	C1
0.00402956145368819	-0.494781733362751	0.105	0.522	1	6	PPP1R16A	C1
0.0040577989801973	-0.390354049904253	0.158	0.618	1	6	PPP2R2D	C1
0.00405869427862151	-0.579149082507761	0.105	0.49	1	6	ITM2C	C1
0.00406224411721829	-0.60973669827635	0.158	0.567	1	6	LMCD1	C1
0.00408879885538286	-0.415856392901795	0.105	0.51	1	6	PAIP2	C1
0.00409578226775939	-0.395809713651008	0.105	0.522	1	6	FYTTD1	C1
0.00409599802719985	-0.433789063465827	0.211	0.688	1	6	SYVN1	C1
0.00409954399580396	-0.545502827785949	0.158	0.586	1	6	RAB1A	C1
0.00411081680126284	-0.64591821949555	0.105	0.484	1	6	TIMM50	C1
0.00412633306987781	-0.52699114262133	0.105	0.49	1	6	SUMO2	C1
0.00412633306987781	-0.603373904462407	0.105	0.49	1	6	ITGAX	C1
0.00412633306987781	-0.642500018184962	0.105	0.49	1	6	DBP	C1
0.00412765342296954	-0.432540306605657	0.158	0.567	1	6	ISCU	C1
0.00414900866124497	-0.495466657612336	0.105	0.503	1	6	C6orf89	C1
0.00414905505799524	-0.711069967249502	0.263	0.726	1	6	GTF3A	C1
0.00415441077996073	-0.631166201419452	0.158	0.535	1	6	ZC3H11A	C1
0.00415628041129368	-0.268314250769279	0.105	0.51	1	6	HMCES	C1
0.00415966935525554	-0.275361157508426	0.105	0.535	1	6	UBE2B	C1
0.00416255077288453	-0.445383683336329	0.105	0.529	1	6	BRD7	C1
0.00416298921316458	0.290275702298628	0.105	0.522	1	6	ENY2	C1
0.00417982602364335	-0.486754171447593	0.158	0.599	1	6	SMG1	C1
0.00418131530774087	-0.557838029521861	0.053	0.408	1	6	FUBP3	C1
0.00418273880020445	-0.391487217830308	0.474	0.911	1	6	LY6E	C1
0.00422477089644294	-0.408144010754532	0.105	0.51	1	6	SAMD4B	C1
0.00422477089644294	-0.58913877792938	0.105	0.51	1	6	ZMYND8	C1
0.00426468798774825	-0.524205692940102	0.105	0.49	1	6	RAB2A	C1
0.00429493216681738	-0.881761140814809	0.895	1	1	6	IGLC2	C1
0.00430119527324061	-0.505633725075509	0.053	0.401	1	6	DNAL4	C1
0.00431419444831725	-0.39660434292695	0.053	0.427	1	6	XPOT	C1
0.00431419444831725	-0.427746963756938	0.053	0.427	1	6	RAB18	C1
0.00431419444831725	-0.440310515333001	0.053	0.427	1	6	ALDH1A1	C1
0.00431686105722927	-0.615974481603065	0.158	0.541	1	6	SLAIN2	C1
0.00431987599260303	-0.576033831743126	0.105	0.484	1	6	SQLE	C1
0.00432029022583323	-0.301454317916355	0.158	0.611	1	6	ZNF664	C1
0.00433527135433298	-0.36928341904128	0.316	0.809	1	6	TGFB1	C1
0.00435442267370093	-0.70297975647173	0.526	0.917	1	6	PIP4K2B	C1
0.00435784953469585	-0.475198989746946	0.105	0.503	1	6	NCOA4	C1
0.00437267149743141	-0.516761978732173	0.053	0.42	1	6	ANKRD40	C1
0.0044368512373877	-0.437529777728559	0.158	0.586	1	6	FUCA2	C1
0.00444070428465234	-0.355317588689675	0.105	0.529	1	6	DDOST	C1
0.00444831576625724	-0.477501070864432	0.053	0.42	1	6	MKRN1	C1
0.00445189902306936	0.661223837595532	0.158	0.025	1	6	NR6A1	C1
0.00445209352289882	-0.39417704331921	0.158	0.561	1	6	PPIH	C1
0.00445346883198563	-0.531584768585119	0.053	0.401	1	6	LRRC8A	C1
0.00446872060038449	-0.436247330525871	0	0.318	1	6	LAMB3	C1
0.00446872060038449	-0.4383103624762	0	0.318	1	6	MOB4	C1
0.00446872060038449	-0.440695238347741	0	0.318	1	6	PHC1	C1
0.00446872060038449	-0.443528737618065	0	0.318	1	6	RALA	C1
0.00446872060038449	-0.475176940948301	0	0.318	1	6	UBE2D1	C1
0.00446872060038449	-0.477708297584027	0	0.318	1	6	OSBPL5	C1
0.00446872060038449	-0.477849370901406	0	0.318	1	6	NEU1	C1
0.00446872060038449	-0.482827368833255	0	0.318	1	6	SCAMP1	C1
0.00446872060038449	-0.483324220189697	0	0.318	1	6	PPP2R5A	C1
0.00446872060038449	-0.483413085316741	0	0.318	1	6	TACC2	C1
0.00446872060038449	-0.488012642225235	0	0.318	1	6	TM2D3	C1
0.00446872060038449	-0.500780965651528	0	0.318	1	6	KCNMA1	C1
0.00446872060038449	-0.509542966823603	0	0.318	1	6	SAYSD1	C1
0.00446872060038449	-0.519633800415881	0	0.318	1	6	C16orf62	C1
0.00446872060038449	-0.534133591808793	0	0.318	1	6	PODXL	C1
0.00446872060038449	-0.535340549471966	0	0.318	1	6	COMMD1	C1
0.00446872060038449	-0.539021109658265	0	0.318	1	6	ZNF524	C1
0.00446872060038449	-0.54347150312342	0	0.318	1	6	PLAUR	C1
0.00446872060038449	-0.543742218267739	0	0.318	1	6	LIMCH1	C1
0.00446872060038449	-0.549315777361755	0	0.318	1	6	TRAPPC1	C1
0.00446872060038449	-0.563067405996149	0	0.318	1	6	DNAJC14	C1
0.00446872060038449	-0.563757238070327	0	0.318	1	6	HIKESHI	C1
0.00446872060038449	-0.581404321569336	0	0.318	1	6	ATXN10	C1
0.00446872060038449	-0.604492716537309	0	0.318	1	6	PARL	C1
0.00446872060038449	-0.61834930447211	0	0.318	1	6	CRTC3	C1
0.00446872060038449	-0.629824544363087	0	0.318	1	6	CD4	C1
0.00449268768656471	-0.418318456287248	0.105	0.497	1	6	SLC39A7	C1
0.00450536854751867	-0.504910426824435	0.053	0.414	1	6	KDM3B	C1
0.00450908868456617	-0.542688336738326	0.105	0.51	1	6	LRRC32	C1
0.00455553320596879	-0.54998265571572	0.158	0.573	1	6	RUSC1	C1
0.00457384072942036	-0.500087171626126	0.263	0.688	1	6	XRCC6	C1
0.0045758733209679	-0.535786913084355	0.158	0.554	1	6	SAPCD2	C1
0.00457803775918618	-0.544596348645791	0.053	0.395	1	6	CUL1	C1
0.00461205076623144	-0.542656941864954	0.316	0.834	1	6	PDIA4	C1
0.00464165018413423	-0.478887455990257	0.105	0.497	1	6	ENTPD6	C1
0.00465834341298562	-0.637447449036802	0.053	0.395	1	6	NOL11	C1
0.0046637524282929	-0.504059232467613	0.263	0.834	1	6	NUMA1	C1
0.0046637524282929	-0.832017262478239	0.368	0.822	1	6	SCGB2A2	C1
0.00466880875459817	-0.348250755672717	0.158	0.624	1	6	GCC1	C1
0.00466889160429678	-0.535578858948454	0.158	0.561	1	6	DERL3	C1
0.00467599145769899	-0.670975762117454	0.158	0.541	1	6	REEP3	C1
0.00468241707356486	-0.436359796945131	0.053	0.42	1	6	NF2	C1
0.00468241707356486	-0.526376585077817	0.053	0.42	1	6	IGLV3-21	C1
0.0047010306460035	-0.652742771366432	0.105	0.465	1	6	FANCI	C1
0.00477087541841022	-0.385209825390029	0.263	0.803	1	6	MANF	C1
0.0047727585926087	-0.472006599212261	0.053	0.401	1	6	TDP2	C1
0.0047727585926087	-0.564669696157494	0.053	0.401	1	6	MGAT2	C1
0.0047859549758416	-0.514393072497523	0.316	0.847	1	6	LAMTOR1	C1
0.00478615462001261	-0.433960060598043	0.211	0.643	1	6	MGAT4B	C1
0.00478866364229784	-0.408703709843188	0.158	0.58	1	6	YARS	C1
0.00482279238370132	-0.516275700412226	0.053	0.395	1	6	NDST1	C1
0.00482279238370132	-0.543609587042842	0.053	0.395	1	6	KIAA0232	C1
0.00483626143074797	-0.593078590917012	0.158	0.567	1	6	SAP30BP	C1
0.00484462267061198	-0.285501168588209	0.053	0.42	1	6	USP1	C1
0.00487504498447525	-0.617590815333624	0.737	0.994	1	6	PSMD3	C1
0.0048828547853382	0.635381958830412	0.158	0.592	1	6	EIF2B5	C1
0.00489242502965584	-0.51934699538255	0.158	0.605	1	6	GLYATL2	C1
0.00489242685126576	-0.255886178114099	0.211	0.675	1	6	HK1	C1
0.00490849070466906	-0.438403787167753	0.211	0.682	1	6	SRSF6	C1
0.00492761714086828	-0.252883972130011	0.053	0.42	1	6	GLCCI1	C1
0.00492761714086828	-0.37668788196863	0.053	0.42	1	6	EMC3	C1
0.00492761714086828	-0.39878610965249	0.053	0.42	1	6	CLCC1	C1
0.00492811476336903	-0.571650551020602	0.158	0.573	1	6	URM1	C1
0.00493559029444189	-0.531891370494216	0.211	0.694	1	6	ATP13A1	C1
0.00493763177471061	-0.26687821471555	0.263	0.758	1	6	ALDH18A1	C1
0.00496849931944121	-0.526670289227401	0.053	0.408	1	6	MAGEF1	C1
0.0049711051288544	-0.297396634852153	0.105	0.522	1	6	ELAC2	C1
0.00501869164148953	-0.539892170650368	0.158	0.58	1	6	AP1G2	C1
0.00502092736690487	-0.401283783743948	0	0.312	1	6	ZBTB41	C1
0.00502092736690487	-0.409466890895691	0	0.312	1	6	TTC9	C1
0.00502092736690487	-0.424798158484836	0	0.312	1	6	SLMAP	C1
0.00502092736690487	-0.42996049550578	0	0.312	1	6	OPN3	C1
0.00502092736690487	-0.460863462906667	0	0.312	1	6	MARCH9	C1
0.00502092736690487	-0.461482908588001	0	0.312	1	6	RAB22A	C1
0.00502092736690487	-0.470046767631395	0	0.312	1	6	PAN2	C1
0.00502092736690487	-0.471347941079935	0	0.312	1	6	FAM171A1	C1
0.00502092736690487	-0.47236952012365	0	0.312	1	6	SMIM20	C1
0.00502092736690487	-0.477710356260696	0	0.312	1	6	MZT1	C1
0.00502092736690487	-0.478037060830475	0	0.312	1	6	FAM91A1	C1
0.00502092736690487	-0.481949316334064	0	0.312	1	6	RECQL4	C1
0.00502092736690487	-0.483629426498534	0	0.312	1	6	ZC3H18	C1
0.00502092736690487	-0.497607975988473	0	0.312	1	6	TARBP2	C1
0.00502092736690487	-0.498532398150115	0	0.312	1	6	MTERF4	C1
0.00502092736690487	-0.501055643787638	0	0.312	1	6	FCF1	C1
0.00502092736690487	-0.501968804989806	0	0.312	1	6	SRPK1	C1
0.00502092736690487	-0.510714296344453	0	0.312	1	6	NEK9	C1
0.00502092736690487	-0.511581491296579	0	0.312	1	6	MRAP2	C1
0.00502092736690487	-0.515333341968749	0	0.312	1	6	CAMK2G	C1
0.00502092736690487	-0.51586173922996	0	0.312	1	6	AEN	C1
0.00502092736690487	-0.52730930759535	0	0.312	1	6	EML5	C1
0.00502092736690487	-0.528418890560331	0	0.312	1	6	DTX2	C1
0.00502092736690487	-0.534367411543367	0	0.312	1	6	C1orf115	C1
0.00502092736690487	-0.543650247391242	0	0.312	1	6	WWTR1	C1
0.00502092736690487	-0.549528398104182	0	0.312	1	6	FNDC1	C1
0.00502092736690487	-0.596144656195442	0	0.312	1	6	ZMYND11	C1
0.00502092736690487	-0.610846890535468	0	0.312	1	6	NUDT5	C1
0.00502092736690487	-0.630821138058971	0	0.312	1	6	BAX	C1
0.00507806803391172	-0.420773766376884	0.053	0.414	1	6	SIGMAR1	C1
0.0050882112375691	-0.479742201195583	0.105	0.484	1	6	MANBAL	C1
0.00511510529211658	-0.52921532966526	0.263	0.796	1	6	FAM129B	C1
0.00512922176781393	-0.570315718496125	0.053	0.389	1	6	MAP3K7	C1
0.00513290014406978	-0.478545597134765	0.105	0.516	1	6	SKIV2L	C1
0.00516504750099774	-0.444748376877279	0.053	0.414	1	6	TSPYL1	C1
0.00516504750099774	-0.447938802976292	0.053	0.414	1	6	FAM107B	C1
0.00516504750099774	-0.451944058348442	0.053	0.414	1	6	MKRN2	C1
0.00516504750099774	-0.474226381722838	0.053	0.414	1	6	NUP107	C1
0.00518686393242571	-0.549648441487764	0.105	0.49	1	6	RAE1	C1
0.0051974888828405	-0.465073379458115	0.474	0.968	1	6	CAP1	C1
0.00520484012583076	-0.385355019682173	0.158	0.605	1	6	DAZAP2	C1
0.0052147563719448	-0.604531919016141	0.105	0.471	1	6	LAMC1	C1
0.00523809497052859	-0.735463183288493	0.421	0.924	1	6	SEC61A1	C1
0.00525337105277467	-0.468002446302371	0.053	0.414	1	6	ZNF511	C1
0.00525337105277467	-0.473177003440036	0.053	0.414	1	6	UCP2	C1
0.00527802569543489	-0.611821586305474	0.158	0.535	1	6	TBC1D16	C1
0.00528167832358916	-0.514522193626716	0.211	0.618	1	6	G3BP2	C1
0.00530044601609095	-0.547192411034183	0.105	0.471	1	6	ZNF668	C1
0.00531923875396694	-0.469504469310171	0.053	0.408	1	6	ZNF84	C1
0.00533346277225433	-0.402591678535607	0.158	0.548	1	6	PPP2CA	C1
0.00534000016720343	-0.443080007543047	0.211	0.669	1	6	SBNO2	C1
0.00534813509919047	-0.546465160054955	0.053	0.395	1	6	GFPT1	C1
0.00537734208337463	-0.388276458366424	0.105	0.503	1	6	EFTUD2	C1
0.00538172031569884	-0.543790931509105	0.053	0.401	1	6	VAMP3	C1
0.00538172031569884	-0.594722684823029	0.053	0.401	1	6	TP53BP1	C1
0.00542134433141538	0.63679140083628	0.211	0.669	1	6	UBE2L3	C1
0.0054341228997271	-0.329456538545687	0.053	0.414	1	6	MRPL30	C1
0.00544125627719332	-0.547266043129591	0.316	0.752	1	6	ITPR3	C1
0.00544252208036487	0.684861939680969	0.158	0.592	1	6	PNN	C1
0.00544393611682303	-0.494064716034747	0.105	0.49	1	6	TRAPPC12	C1
0.00544789477312645	-0.338091466910866	0.158	0.599	1	6	ALG12	C1
0.00544957046337625	-0.616203723315152	0.316	0.732	1	6	XRCC5	C1
0.00545136288740444	-0.278102263814149	0.368	0.834	1	6	MARCKSL1	C1
0.0055265879313961	0.382002862686636	0.053	0.414	1	6	ECT2	C1
0.0055265879313961	-0.296294488089594	0.053	0.414	1	6	NOL3	C1
0.0055438129028875	-0.366302590713653	0.105	0.497	1	6	BCL9L	C1
0.00554731126564139	-0.325536591079272	0.368	0.873	1	6	TMEM205	C1
0.0055480180694901	-0.2866819092758	0.158	0.561	1	6	WIZ	C1
0.00555838348984878	-0.32947186655244	0.105	0.516	1	6	TAF6	C1
0.00556853812721799	-0.382480619266165	0.211	0.694	1	6	C14orf1	C1
0.00556853812721799	-0.414634158473129	0.211	0.694	1	6	MGST3	C1
0.00558184960141467	-0.352034433155835	0.158	0.573	1	6	BTG2	C1
0.00562078654735334	-0.435039172584364	0.158	0.535	1	6	LPGAT1	C1
0.00563491780283542	-0.48667407514484	0.158	0.561	1	6	AGPAT1	C1
0.00563537987324299	-0.567375427410426	0	0.306	1	6	MTHFD1	C1
0.00563542268465427	-0.403674553759349	0	0.306	1	6	ZNF830	C1
0.00563542268465427	-0.432311233004678	0	0.306	1	6	INSIG2	C1
0.00563542268465427	-0.438492485985121	0	0.306	1	6	YRDC	C1
0.00563542268465427	-0.440580246497559	0	0.306	1	6	MAML1	C1
0.00563542268465427	-0.441268316117085	0	0.306	1	6	CHTF8	C1
0.00563542268465427	-0.441551072120995	0	0.306	1	6	S100PBP	C1
0.00563542268465427	-0.45225759292851	0	0.306	1	6	KANK2	C1
0.00563542268465427	-0.4591202966184	0	0.306	1	6	RNF139	C1
0.00563542268465427	-0.459957100165204	0	0.306	1	6	ATAD1	C1
0.00563542268465427	-0.463453150743301	0	0.306	1	6	RFK	C1
0.00563542268465427	-0.471346872250058	0	0.306	1	6	ABL2	C1
0.00563542268465427	-0.472465451009358	0	0.306	1	6	PPFIBP1	C1
0.00563542268465427	-0.474094852437317	0	0.306	1	6	ST5	C1
0.00563542268465427	-0.480218184596573	0	0.306	1	6	PHF2	C1
0.00563542268465427	-0.481147891912869	0	0.306	1	6	MGMT	C1
0.00563542268465427	-0.483241545773951	0	0.306	1	6	AGGF1	C1
0.00563542268465427	-0.48492053054368	0	0.306	1	6	TMEM138	C1
0.00563542268465427	-0.485098141290487	0	0.306	1	6	CCDC120	C1
0.00563542268465427	-0.489544144403725	0	0.306	1	6	HGSNAT	C1
0.00563542268465427	-0.492311408430535	0	0.306	1	6	SCRN2	C1
0.00563542268465427	-0.497049737006009	0	0.306	1	6	DGAT1	C1
0.00563542268465427	-0.503222340666726	0	0.306	1	6	DENND2D	C1
0.00563542268465427	-0.503543701582945	0	0.306	1	6	SNAP47	C1
0.00563542268465427	-0.504182500253949	0	0.306	1	6	LRRC42	C1
0.00563542268465427	-0.50613769765248	0	0.306	1	6	UBE2S	C1
0.00563542268465427	-0.506832570681864	0	0.306	1	6	BBIP1	C1
0.00563542268465427	-0.507420039778629	0	0.306	1	6	SERPINE2	C1
0.00563542268465427	-0.511745090900576	0	0.306	1	6	MTURN	C1
0.00563542268465427	-0.514350899064353	0	0.306	1	6	ABHD4	C1
0.00563542268465427	-0.515033324552693	0	0.306	1	6	RB1CC1	C1
0.00563542268465427	-0.516972902062969	0	0.306	1	6	TMEM2	C1
0.00563542268465427	-0.526308410055828	0	0.306	1	6	DKC1	C1
0.00563542268465427	-0.558325300199558	0	0.306	1	6	ETV6	C1
0.00563542268465427	-0.581454978121892	0	0.306	1	6	SLU7	C1
0.00563542268465427	-0.584270331289402	0	0.306	1	6	GABBR2	C1
0.00563542268465427	-0.626592847106128	0	0.306	1	6	CWC15	C1
0.00564262723957678	-0.537356024398888	0.053	0.382	1	6	PSMD14	C1
0.00568173794764215	-0.275201493424309	0.158	0.58	1	6	OLA1	C1
0.00569198249245597	-0.584595368593809	0.211	0.58	1	6	ST13	C1
0.00574058562094796	-0.523120250376104	0.053	0.382	1	6	FBXO28	C1
0.00575452897575449	-0.44440016387542	0.316	0.879	1	6	NDUFA4	C1
0.00577084079307076	-0.53702117283588	0.105	0.478	1	6	BCCIP	C1
0.00577460223327236	-0.529236254120354	0.789	1	1	6	TMSB10	C1
0.00578545992146655	-0.50209607323473	0.053	0.389	1	6	NAXD	C1
0.00578773390996983	-0.300764311621208	0.158	0.592	1	6	DAP3	C1
0.00578903804705932	-0.422902402499044	0.053	0.408	1	6	PRR12	C1
0.00579109415261233	-0.575079788052201	0.158	0.554	1	6	LARP4B	C1
0.00581045890901539	0.538972593292053	0.211	0.688	1	6	UBXN4	C1
0.00585874235987223	-0.464866367401787	0.053	0.401	1	6	HOXC11	C1
0.005887370423219	-0.45722113581411	0.053	0.408	1	6	UBE2C	C1
0.00588854430470548	-0.298980305405253	0.421	0.892	1	6	NDUFB10	C1
0.00592154778798408	-0.344360478297702	0.158	0.567	1	6	SMC1A	C1
0.0059367550123352	-0.305707597945515	0.105	0.471	1	6	GMDS	C1
0.00595860091857268	-0.472879735053266	0.053	0.401	1	6	UBE2D2	C1
0.00597431247786376	-0.457010999788247	0.211	0.605	1	6	U2SURP	C1
0.00597463444527872	-0.469667283698505	0.158	0.605	1	6	EIF3H	C1
0.00598638220532701	-0.462925369546971	0.053	0.389	1	6	MIER1	C1
0.00598638220532701	-0.463504153335754	0.053	0.389	1	6	QDPR	C1
0.00598720576121122	-0.376862006788005	0.053	0.408	1	6	PHLDB3	C1
0.00598720576121122	-0.398642439353201	0.053	0.408	1	6	FYCO1	C1
0.00599489675388667	-0.568628512389672	0.158	0.561	1	6	KIAA1522	C1
0.00601010516471835	-0.393291470383989	0.368	0.968	1	6	UBE2M	C1
0.00601132767862504	-0.268805063171309	0.105	0.503	1	6	TMEM176A	C1
0.00602918442464956	-0.333457268227141	0.158	0.573	1	6	RARS	C1
0.00603069428238625	-0.26262594005312	0.211	0.713	1	6	C17orf96	C1
0.00604372986782249	-0.531311792074348	0.053	0.382	1	6	MRPL46	C1
0.00605567666170239	-0.519063724011194	0.105	0.478	1	6	CBX4	C1
0.00605729483649338	-0.471844731266851	0.211	0.618	1	6	TMEM223	C1
0.00608856395803941	-0.267269672522982	0.053	0.408	1	6	RRP1	C1
0.00612887817402966	-0.485776290378205	0.053	0.395	1	6	FAM149B1	C1
0.00613682332552628	-0.385918674393558	0.316	0.796	1	6	GAA	C1
0.00615905035642552	-0.274666890258679	0.158	0.605	1	6	PSENEN	C1
0.00619146512110655	-0.290289818265221	0.053	0.408	1	6	TCF4	C1
0.00619146512110655	-0.291934653164015	0.053	0.408	1	6	DDX41	C1
0.00619146512110655	-0.343312823313776	0.053	0.408	1	6	POGK	C1
0.00623713865655076	-0.548792453682018	0.105	0.452	1	6	FURIN	C1
0.00625142261575353	-0.389060270271934	0.211	0.656	1	6	IGHG2	C1
0.0062566391208176	-0.592598895407364	0.158	0.554	1	6	HSD17B10	C1
0.00626744501229995	-0.520605614769429	0.053	0.401	1	6	PPIL2	C1
0.00626744501229995	-0.522421699324949	0.053	0.401	1	6	SEL1L3	C1
0.00629621594561437	-0.426485179899664	0.105	0.497	1	6	EFEMP2	C1
0.00629956651558144	-0.505149228084966	0.053	0.389	1	6	RABGAP1L	C1
0.0063185671421253	-0.404319085829049	0	0.299	1	6	PIGX	C1
0.0063185671421253	-0.406400972793851	0	0.299	1	6	FKBP14	C1
0.0063185671421253	-0.429425259005437	0	0.299	1	6	CDK1	C1
0.0063185671421253	-0.436388898241734	0	0.299	1	6	TCF20	C1
0.0063185671421253	-0.437982893524408	0	0.299	1	6	DOPEY2	C1
0.0063185671421253	-0.447638301073014	0	0.299	1	6	GAS2L1	C1
0.0063185671421253	-0.448006713905627	0	0.299	1	6	SPCS2	C1
0.0063185671421253	-0.450112513798055	0	0.299	1	6	FGF13	C1
0.0063185671421253	-0.453826292886781	0	0.299	1	6	ATP6V0A2	C1
0.0063185671421253	-0.457298706598119	0	0.299	1	6	ST3GAL4	C1
0.0063185671421253	-0.461590813556959	0	0.299	1	6	TARBP1	C1
0.0063185671421253	-0.465985354929463	0	0.299	1	6	UQCC1	C1
0.0063185671421253	-0.471540962367104	0	0.299	1	6	APEX2	C1
0.0063185671421253	-0.471870724567588	0	0.299	1	6	BLVRA	C1
0.0063185671421253	-0.473560736289785	0	0.299	1	6	RRP1B	C1
0.0063185671421253	-0.480896938904694	0	0.299	1	6	COL4A3BP	C1
0.0063185671421253	-0.488367784928738	0	0.299	1	6	NUBP1	C1
0.0063185671421253	-0.490770299697103	0	0.299	1	6	PIKFYVE	C1
0.0063185671421253	-0.496274869567268	0	0.299	1	6	AHI1	C1
0.0063185671421253	-0.51131829955679	0	0.299	1	6	NCAPD2	C1
0.0063185671421253	-0.515849163730533	0	0.299	1	6	CEBPZ	C1
0.0063185671421253	-0.531082456969062	0	0.299	1	6	SUCLG2	C1
0.0063185671421253	-0.571833973026766	0	0.299	1	6	PLXDC2	C1
0.0063185671421253	-0.661419762667081	0	0.299	1	6	CD2	C1
0.00633270984015139	-0.509915637963978	0.316	0.904	1	6	SEPT9	C1
0.0063348722782124	-0.566960252734531	0.368	0.815	1	6	AKR1A1	C1
0.00633555061991047	-0.421543364112069	0.158	0.586	1	6	BTF3L4	C1
0.0063735509870418	-0.503768265208732	0.053	0.401	1	6	KIF2C	C1
0.00640189359676774	-0.602085819418544	0.105	0.446	1	6	PRKRA	C1
0.00640719277738986	-0.521879735968881	0.053	0.389	1	6	PSMD11	C1
0.00642279805809272	-0.326939402663162	0.158	0.58	1	6	APH1A	C1
0.00644802302510972	-0.363630724575765	0.211	0.637	1	6	PCNA	C1
0.00647033927917711	-0.63845390236924	0.053	0.382	1	6	IDH3G	C1
0.00648007226777902	0.603236854770206	0.211	0.643	1	6	LSM5	C1
0.00648127071141277	-0.402732900822133	0.053	0.401	1	6	REST	C1
0.00648127071141277	-0.406168913491974	0.053	0.401	1	6	RSF1	C1
0.00648127071141277	-0.439214471761864	0.053	0.401	1	6	SLC30A5	C1
0.00648127071141277	-0.480443801700285	0.053	0.401	1	6	HOOK2	C1
0.00648127071141277	-0.480597476040539	0.053	0.401	1	6	DNAJC2	C1
0.00648216747098814	-0.613335255704227	0.579	0.994	1	6	PHB	C1
0.00648566563828683	0.631412395860562	0.895	1	1	6	COL1A1	C1
0.00650459389369142	-0.35753118298945	0.105	0.503	1	6	NECTIN1	C1
0.00650921282394823	-0.358941215739819	0.105	0.465	1	6	SLC37A1	C1
0.00651647068841499	-0.431430314376969	0.053	0.389	1	6	EIF4G3	C1
0.00651647068841499	-0.570433769634798	0.053	0.389	1	6	LGALS9	C1
